User,cntFollows,cntFollowers,cntWeibo,Content,P_time,P_timestamp,Offset,postURL,userEnd,cntForward,cntComment,cntLike,O_User,O_UserPage,O_Content,O_time,O_timestamp,O_URL,O_userEnd,转发_转发数,转发_评论数,转发_点赞数
邓超,152,46980198,764,魔性的小花妹妹 L秒拍视频 .,2016-04-05 09:26,1459815960,0.949428475562018,http://weibo.com/5187664653/DpwxzucH4?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,17500,50851,470320,,,,,,,,0,0,0
邓超,152,46980198,764,左边是我写的，右边是我媳妇写的，谁写的好？,2016-04-03 17:38,1459672680,0.946757633374343,http://weibo.com/5187664653/DpgUj33LY?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,15275,149322,646355,,,,,,,,0,0,0
邓超,152,46980198,764,女人对你越无理取闹说明越爱你。,2016-04-01 19:17,1459505820,0.943647243037692,http://weibo.com/5187664653/DoYHcybhV?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,39782,48797,805307,,,,,,,,0,0,0
邓超,152,46980198,764,4月1日，明天，《我的特工爷爷》公映，转发评论点赞的亲中我会抽取一位把名牌送给她（他），求转谢谢谢谢谢谢谢谢,2016-03-31 15:33,1459405980,0.941786153674086,http://weibo.com/5187664653/DoNNQ9yiV?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,36513,29315,328517,,,,,,,,0,0,0
邓超,152,46980198,764,转发微博,2016-03-30 11:09,1459303740,0.939880326585393,http://weibo.com/5187664653/DoCE5hKBc?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,5421,11880,163194,新浪娱乐,/entpaparazzi?refer_flag=1005055013_,【#邓超告出轨造谣者#一审判决结果】@北京朝阳法院 认定@圈内老鬼  @娱乐圈揭秘  @圈贰爷 构成名誉侵权，判令连续三天在各自新浪微博首页置顶发表致歉声明，赔礼道歉；三人并分别给付@邓超 精神损害抚慰金4万元、3万元、3万元。宣判后，邓超一方表示不上诉→O网页链接,2016-03-30 09:30,1459297800,/1642591402/DoC042cnK,微博 weibo.com,9337,7439,20583
邓超,152,46980198,764,sky brith one yes land make one pair？@包贝尔 @包文婧,2016-03-29 20:09,1459249740,0.938873727770943,http://weibo.com/5187664653/DowKVhwo4?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,11544,22074,483161,,,,,,,,0,0,0
邓超,152,46980198,764,祝贺兄弟@撒贝宁,2016-03-28 15:05,1459145100,0.936923162957164,http://weibo.com/5187664653/DolkVDs02?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,11641,17483,720817,,,,,,,,0,0,0
邓超,152,46980198,764,放在手心@turbosun,2016-03-27 19:17,1459073820,0.935594452522089,http://weibo.com/5187664653/DodyJfJu5?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,45188,52234,1224637,,,,,,,,0,0,0
邓超,152,46980198,764,不用紧张，相信基因@M鹿M,2016-03-26 18:17,1458983820,0.933916787831339,http://weibo.com/5187664653/Do3K0EFXO?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,7505,13543,433815,M鹿M,/u/1537790411?refer_flag=1005055013_,自己的第一场演唱会，有点儿紧张，有点儿兴奋，今晚，一起嗨起来～,2016-03-26 11:04,1458957840,/1537790411/Do0Ul9vM8,iPhone 6 Plus,596180,216878,1332530
邓超,152,46980198,764,儿子，明天是你人生中第一次个人演唱会，爸爸为你骄傲，开完演唱会就把婚结了吧，儿媳妇们嗨起来@M鹿M,2016-03-25 20:38,1458905880,0.932463930209149,http://weibo.com/5187664653/DnVeH7Ndn?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,68276,70287,863548,,,,,,,,0,0,0
邓超,152,46980198,764,好吧，在这场PK中没有赢家。,2016-03-23 17:27,1458721620,0.929029191365619,http://weibo.com/5187664653/DnB8cayZL?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,18013,46724,754071,,,,,,,,0,0,0
邓超,152,46980198,764,我们，其实都一样！L秒拍视频,2016-03-21 19:11,1458555060,0.925924393244604,http://weibo.com/5187664653/DniXsiaCw?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,79058,22174,426344,,,,,,,,0,0,0
邓超,152,46980198,764,不要看，不要转发，不要评论，不要点赞，不要不要不要L秒拍视频,2016-03-18 19:11,1458295860,0.921092718935242,http://weibo.com/5187664653/DmQFQks03?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,89578,65645,907270,,,,,,,,0,0,0
邓超,152,46980198,764,white head shoe old，morning birth expensive son。@吴奇隆TD @刘诗诗,2016-03-17 08:22,1458170520,0.91875629124259,http://weibo.com/5187664653/DmD04fVXb?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,33849,73427,866638,,,,,,,,0,0,0
邓超,152,46980198,764,大家好，我是柳岩，我和邓超妹妹主演的《女人的战争》正在热映，我会在转发评论点赞中选出10个人和我或邓超妹妹约会@柳岩,2016-03-16 16:17,1458112620,0.917676993624874,http://weibo.com/5187664653/DmwG87QEQ?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,11298,29604,488166,,,,,,,,0,0,0
邓超,152,46980198,764,谁们,2016-03-14 17:18,1457943480,0.91452410244939,http://weibo.com/5187664653/Dmee6c7GE?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,40187,139915,1260039,,,,,,,,0,0,0
邓超,152,46980198,764,明天星期一,2016-03-13 19:35,1457865300,0.913066771054692,http://weibo.com/5187664653/Dm5HndRtr?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,4150,26917,303245,,,,,,,,0,0,0
邓超,152,46980198,764,完了,2016-03-13 18:07,1457860020,0.912968348059501,http://weibo.com/5187664653/Dm57muTy2?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,1751,22231,263986,,,,,,,,0,0,0
邓超,152,46980198,764,需要如此迷恋我吗@turbosun,2016-03-12 18:37,1457775420,0.911391343250196,http://weibo.com/5187664653/DlVT7le9L?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,8551,34240,747095,,,,,,,,0,0,0
邓超,152,46980198,764,一上车就睡的人颜值都很高。,2016-03-11 16:33,1457681580,0.909642098199307,http://weibo.com/5187664653/DlLEeeCrw?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,15742,29503,530348,,,,,,,,0,0,0
邓超,152,46980198,764,今天狂风暴雨打雷闪电  请各位市民不要惊慌  因为进入三八节状态  发誓的男人太多.......所以不断雷劈  纯属正常现象。,2016-03-08 20:22,1457436120,0.905066547366066,http://weibo.com/5187664653/DlkRKuR6g?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,18912,26205,672363,,,,,,,,0,0,0
邓超,152,46980198,764,妈妈，70岁生日快乐，永远永远永远永远爱你，希望大家给我妈妈点个史无前例的赞，爱你们,2016-03-05 18:26,1457169960,0.900105133653954,http://weibo.com/5187664653/DkRP2fd0J?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,45265,132445,3993465,,,,,,,,0,0,0
邓超,152,46980198,764,减肥的日常。,2016-03-03 20:15,1457003700,0.897005927748574,http://weibo.com/5187664653/DkzGqtiUA?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,112212,43764,535187,,,,,,,,0,0,0
邓超,152,46980198,764,世界上最好看的时装是：妈妈的套袖。,2016-03-02 17:15,1456906500,0.895194049882563,http://weibo.com/5187664653/Dkp4I0VKH?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,11363,20904,914899,,,,,,,,0,0,0
邓超,152,46980198,764,转发评论点赞此微博，永不失恋@M鹿M @陈赫 @李晨 @王祖藍 @郑恺 @angelababy @奔跑吧兄弟 #奔跑吧兄弟#,2016-02-29 21:09,1456747740,0.89223464936808,http://weibo.com/5187664653/Dk7KI2x50?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,37551,29489,648347,,,,,,,,0,0,0
邓超,152,46980198,764,我们,2016-02-28 22:07,1456664820,0.890688960966335,http://weibo.com/5187664653/DjYI1suyp?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,17637,60735,1074831,,,,,,,,0,0,0
邓超,152,46980198,764,妈妈这代人太不容易，吃了很多苦，和妈妈聊过去，惊叹人对于不同境遇的适应能力，所以今天冒着和她断绝母子关系的风险把她绑到了发廊，祈祷一会儿做完头发她还能认我这个儿子。#妈妈做过几次头发#,2016-02-28 18:33,1456651980,0.890449614137121,http://weibo.com/5187664653/DjXiX5dqT?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,6461,39418,653598,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-28 12:37,1456630620,0.89005144838385,http://weibo.com/5187664653/DjUYDhjbf?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,4741,20217,438296,,,,,,,,0,0,0
邓超,152,46980198,764,睡懒觉的人是自信的。,2016-02-27 08:28,1456529280,0.888162397942065,http://weibo.com/5187664653/DjJVaauhN?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,12908,27843,592896,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-26 21:19,1456489140,0.88741415948999,http://weibo.com/5187664653/DjFxlkD4k?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,16990,44729,1044462,,,,,,,,0,0,0
邓超,152,46980198,764,好想送他们把吉他L秒拍视频,2016-02-26 15:20,1456467600,0.887012638407337,http://weibo.com/5187664653/DjDbFDIrw?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,47366,43274,364954,,,,,,,,0,0,0
邓超,152,46980198,764,今年跑男你们希望谁来？,2016-02-25 09:55,1456361700,0.885038586287887,http://weibo.com/5187664653/DjrDr5BxD?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,25603,452305,495830,,,,,,,,0,0,0
邓超,152,46980198,764,同门师弟L秒拍视频,2016-02-24 09:30,1456273800,0.883400067106588,http://weibo.com/5187664653/Dji2y4R8A?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,103631,46653,324080,,,,,,,,0,0,0
邓超,152,46980198,764,我是留胡子还是不留胡子呢？,2016-02-23 10:11,1456189860,0.881835365171681,http://weibo.com/5187664653/Dj8SWqHIY?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,10496,128571,575027,,,,,,,,0,0,0
邓超,152,46980198,764,一年365天，十年3650天，一百年也就36500天，做自己爱做的事，爱自己爱的人，做自己。,2016-02-20 18:33,1455960780,0.877565149312157,http://weibo.com/5187664653/DiJSTzSEt?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,38611,63592,853824,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-19 18:48,1455875280,0.875971367855945,http://weibo.com/5187664653/DiAyC3Qqx?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,11177,36699,641692,,,,,,,,0,0,0
邓超,152,46980198,764,上班前的你L秒拍视频,2016-02-19 09:04,1455840240,0.875318197069679,http://weibo.com/5187664653/DiwJx4HLD?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,46965,32190,390604,,,,,,,,0,0,0
邓超,152,46980198,764,过年胖的不是肉，是对家乡的怀念，同学的友谊，父母的爱。,2016-02-17 21:33,1455712380,0.872934794765686,http://weibo.com/5187664653/DiiMHpEy1?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,23857,32376,782138,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-16 09:30,1455582600,0.870515602281624,http://weibo.com/5187664653/Di4CLE80P?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,10571,34769,692731,,,,,,,,0,0,0
邓超,152,46980198,764,好好上班，离明年过年还有320天,2016-02-15 10:26,1455499560,0.868967676993625,http://weibo.com/5187664653/DhVySkLaW?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,10542,23659,730309,,,,,,,,0,0,0
邓超,152,46980198,764,假装和媳妇聊天中，拖延时间，怎么办？,2016-02-14 23:12,1455459120,0.868213846325914,http://weibo.com/5187664653/DhR9qcmBY?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,2668,30995,667995,,,,,,,,0,0,0
邓超,152,46980198,764,完了，忘记买花了，,2016-02-14 22:48,1455457680,0.868187003690862,http://weibo.com/5187664653/DhQZx2S1K?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,3838,45492,706267,,,,,,,,0,0,0
邓超,152,46980198,764,呕心沥血，纯手工情人节礼物，一杯一碗，互赠，之后，彩虹升起，送给你们，愿你们爱情美满，永不单身,2016-02-14 18:55,1455443700,0.867926406442232,http://weibo.com/5187664653/DhPsX23B6?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,9433,27895,856682,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-14 17:18,1455437880,0.867817917458897,http://weibo.com/5187664653/DhOPx0HDw?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,4852,21874,526236,,,,,,,,0,0,0
邓超,152,46980198,764,坚持单身是为了更好的爱情,2016-02-14 14:22,1455427320,0.867621071468516,http://weibo.com/5187664653/DhNGfDDU8?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,51897,52115,957849,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-14 07:38,1455403080,0.86716922044514,http://weibo.com/5187664653/DhL24xxXt?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,5150,19759,577381,,,,,,,,0,0,0
邓超,152,46980198,764,,2016-02-13 19:33,1455359580,0.866358349177944,http://weibo.com/5187664653/DhGhRf3sV?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,17061,24800,505466,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-13 16:56,1455350160,0.866182753606979,http://weibo.com/5187664653/DhFgcBxQs?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,8282,30432,611675,,,,,,,,0,0,0
邓超,152,46980198,764,鹿儿子，情人节快到了，爸不想看到你还单身，我想在转发评论点赞中给你选取一位儿媳妇，你说呢@M鹿M,2016-02-12 15:17,1455257820,0.864461469634269,http://weibo.com/5187664653/DhvbD0P1H?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,153023,305935,1738011,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-11 21:08,1455192480,0.863243485068784,http://weibo.com/5187664653/Dho3yjZ4P?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,13527,42292,817069,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-11 15:00,1455170400,0.862831897997987,http://weibo.com/5187664653/DhlEhcZRI?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,7606,34760,705390,,,,,,,,0,0,0
邓超,152,46980198,764,胖只胖脸的人都是正直的。,2016-02-10 20:09,1455102540,0.861566938821161,http://weibo.com/5187664653/DheeV6gUc?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,64106,52275,836835,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-10 17:36,1455093360,0.861395817022704,http://weibo.com/5187664653/DhdeUsbhN?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,6937,29693,660599,,,,,,,,0,0,0
邓超,152,46980198,764,要谢的是观众,2016-02-10 09:49,1455065340,0.860873504082317,http://weibo.com/5187664653/DhabgffEx?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,6454,28523,653722,,,,,,,,0,0,0
邓超,152,46980198,764,我能想到最浪漫的事，就是和你一起慢慢变老，直到我们老到哪儿也去不了，我还依然，把你当成，手心里的宝，媳妇，6周年纪念日快乐，爱你@turbosun,2016-02-08 23:59,1454943540,0.858603064534168,http://weibo.com/5187664653/DgWTyDirM?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,45072,100128,2636869,,,,,,,,0,0,0
邓超,152,46980198,764,今天是2月8号，我的生日，今天的票房是2亿8，谢谢大家的生日礼物，谢谢观众,2016-02-08 23:35,1454942100,0.858576221899116,http://weibo.com/5187664653/DgWJCcW3J?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,9834,41484,997979,,,,,,,,0,0,0
邓超,152,46980198,764,我就是想悄悄地告诉你，今天我生日，我许的愿望就是，把我收到的所有祝福都送给你们，愿你们快乐，平安 L秒拍视频 .,2016-02-08 21:00,1454932800,0.858402863214406,http://weibo.com/5187664653/DgVILwLT8?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,16169,96787,1056683,,,,,,,,0,0,0
邓超,152,46980198,764,我就想弱弱的知道一下有多少人在看美人鱼？,2016-02-08 18:09,1454922540,0.85821160943966,http://weibo.com/5187664653/DgUBhila0?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,13523,128987,994830,,,,,,,,0,0,0
邓超,152,46980198,764,大家好，我是邓超，明天，2月8日，大年初一，我主演的电影《美人鱼》正式公映，请大家有秩序的持续的毫不留情的冲进电影院，我将会在转发，评论，点赞的亲们当中，抽取一个人，和她（他）互粉，祝大家，新年快乐，鱼水合欢！,2016-02-07 18:47,1454838420,0.856643552175372,http://weibo.com/5187664653/DgLqplHGd?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,17070,50711,418228,,,,,,,,0,0,0
邓超,152,46980198,764,L秒拍视频 .,2016-02-05 21:27,1454675220,0.853601386869478,http://weibo.com/5187664653/DgtC90Uww?from=page_1006055187664653_profile&amp;amp;wvr=6&amp;amp;mod=weibotime,iPhone 6s,25547,69273,600286,,,,,,,,0,0,0
